,Order ID,Order Date,Ship Date,Customer Name,Country,City,State,Category,Product Name,Sales,Quantity,Profit
1453,US-2014-163790,2014-11-03,2014-11-05,Nancy Lomonaco,United States,Danville,California,Storage,Space Solutions Commercial Steel Shelving,452.55,7,22.63
1454,CA-2013-129868,2013-12-27,2014-01-01,Mike Caudle,United States,Los Angeles,California,Supplies,Fiskars Home & Office Scissors,17.76,2,4.97
1455,CA-2013-129868,2013-12-27,2014-01-01,Mike Caudle,United States,Los Angeles,California,Phones,Mitel 5320 IP Phone VoIP phone,302.38,2,30.24
1456,CA-2013-129868,2013-12-27,2014-01-01,Mike Caudle,United States,Los Angeles,California,Chairs,"Global Armless Task Chair, Royal Blue",146.35,3,-5.49
1457,CA-2013-129868,2013-12-27,2014-01-01,Mike Caudle,United States,Los Angeles,California,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",7.9,2,2.05
1458,CA-2013-129868,2013-12-27,2014-01-01,Mike Caudle,United States,Los Angeles,California,Tables,Bretford Rectangular Conference Table Tops,902.71,3,33.85
1459,CA-2013-129868,2013-12-27,2014-01-01,Mike Caudle,United States,Los Angeles,California,Art,Model L Table or Wall-Mount Pencil Sharpener,53.97,3,15.11
1460,US-2014-141852,2014-11-10,2014-11-15,Joel Eaton,United States,Oceanside,California,Furnishings,Eldon Wave Desk Accessories,47.12,8,20.73
1461,CA-2014-145219,2014-12-25,2014-12-26,Robert Marley,United States,Los Angeles,California,Copiers,Hewlett Packard LaserJet 3310 Copier,2879.95,6,1007.98
1462,CA-2014-145219,2014-12-25,2014-12-26,Robert Marley,United States,Los Angeles,California,Binders,Vinyl Sectional Post Binders,90.48,3,33.93
1463,CA-2014-168396,2014-08-04,2014-08-09,Bruce Degenhardt,United States,San Francisco,California,Labels,Avery 473,51.75,5,24.84
1464,CA-2014-168396,2014-08-04,2014-08-09,Bruce Degenhardt,United States,San Francisco,California,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.96,3,11.16
1465,CA-2012-130456,2012-08-21,2012-08-26,David Smith,United States,San Francisco,California,Bookcases,Sauder Camden County Collection Library,586.4,6,34.49
1466,CA-2012-130456,2012-08-21,2012-08-26,David Smith,United States,San Francisco,California,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,3.24
1467,CA-2014-116288,2014-03-13,2014-03-18,Bill Stewart,United States,San Francisco,California,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,9.72
1468,CA-2014-168228,2014-04-28,2014-04-30,Arthur Prichep,United States,Los Angeles,California,Art,"Boston School Pro Electric Pencil Sharpener, 1670",123.92,4,33.46
1469,CA-2014-168228,2014-04-28,2014-04-30,Arthur Prichep,United States,Los Angeles,California,Art,Newell Chalk Holder,12.39,3,5.7
1470,CA-2014-168228,2014-04-28,2014-04-30,Arthur Prichep,United States,Los Angeles,California,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47.3,2,12.3
1471,CA-2014-130141,2014-10-23,2014-10-25,Helen Abelman,United States,Fort Collins,Colorado,Binders,Storex Flexible Poly Binders with Double Pockets,3.17,4,-2.53
1472,CA-2014-130141,2014-10-23,2014-10-25,Helen Abelman,United States,Fort Collins,Colorado,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,579.14,4,-28.96
1473,CA-2012-147501,2012-08-02,2012-08-06,Corey-Lock,United States,Seattle,Washington,Binders,Ibico Presentation Index for Binding Systems,6.37,2,2.15
1474,CA-2012-147501,2012-08-02,2012-08-06,Corey-Lock,United States,Seattle,Washington,Machines,Okidata C331dn Printer,558.4,2,41.88
1475,CA-2014-129357,2014-05-15,2014-05-20,Ken Black,United States,Seattle,Washington,Paper,Xerox 1917,440.19,9,206.89
1476,CA-2014-129357,2014-05-15,2014-05-20,Ken Black,United States,Seattle,Washington,Supplies,Martin-Yale Premier Letter Opener,64.4,5,1.93
1477,CA-2014-150987,2014-04-09,2014-04-13,Adrian Hane,United States,San Francisco,California,Paper,Xerox 1891,244.55,5,114.94
1478,CA-2014-150987,2014-04-09,2014-04-13,Adrian Hane,United States,San Francisco,California,Paper,Xerox 1942,195.76,4,97.88
1479,CA-2014-159107,2014-06-25,2014-06-27,Kean Thornton,United States,San Francisco,California,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2.88,1,1.35
1480,CA-2013-116547,2013-01-10,2013-01-17,Ken Black,United States,Seattle,Washington,Furnishings,24-Hour Round Wall Clock,79.92,4,34.37
1481,CA-2013-116547,2013-01-10,2013-01-17,Ken Black,United States,Seattle,Washington,Accessories,Logitech Media Keyboard K200,69.98,2,13.3
1482,CA-2011-114510,2011-03-14,2011-03-19,Jason Fortune-,United States,Logan,Utah,Binders,GBC Wire Binding Combs,33.09,4,11.17
1483,CA-2011-114510,2011-03-14,2011-03-19,Jason Fortune-,United States,Logan,Utah,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,3.24
1484,CA-2011-114510,2011-03-14,2011-03-19,Jason Fortune-,United States,Logan,Utah,Accessories,Imation 30456 USB Flash Drive 8GB,82.8,12,6.62
1485,CA-2011-114510,2011-03-14,2011-03-19,Jason Fortune-,United States,Logan,Utah,Fasteners,Staples,21.36,2,5.77
1486,CA-2011-114510,2011-03-14,2011-03-19,Jason Fortune-,United States,Logan,Utah,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",62.05,2,20.17
1487,CA-2011-138681,2011-12-20,2011-12-22,Carol Triggs,United States,Tucson,Arizona,Furnishings,"Computer Room Manger, 14""",51.97,2,10.39
1488,CA-2011-138681,2011-12-20,2011-12-22,Carol Triggs,United States,Tucson,Arizona,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.98,3,21.59
1489,CA-2011-138681,2011-12-20,2011-12-22,Carol Triggs,United States,Tucson,Arizona,Chairs,Global Low Back Tilter Chair,242.35,3,-42.41
1490,CA-2011-138681,2011-12-20,2011-12-22,Carol Triggs,United States,Tucson,Arizona,Paper,Xerox 1888,221.92,5,77.67
1491,CA-2011-138681,2011-12-20,2011-12-22,Carol Triggs,United States,Tucson,Arizona,Paper,Xerox 1954,8.45,2,2.64
1492,CA-2014-138149,2014-06-30,2014-07-01,William Brown,United States,Los Angeles,California,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,302.37
1493,CA-2014-138149,2014-06-30,2014-07-01,William Brown,United States,Los Angeles,California,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",130.71,3,39.21
1494,CA-2014-138149,2014-06-30,2014-07-01,William Brown,United States,Los Angeles,California,Art,Newell 328,11.68,2,3.04
1495,CA-2014-138149,2014-06-30,2014-07-01,William Brown,United States,Los Angeles,California,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,22.43
1496,CA-2014-121643,2014-05-19,2014-05-21,Adrian Barton,United States,Portland,Oregon,Phones,Aastra 6757i CT Wireless VoIP phone,344.7,2,38.78
1497,US-2012-122910,2012-05-12,2012-05-16,Larry Tron,United States,Louisville,Colorado,Phones,VTech DS6151,201.58,2,20.16
1498,CA-2014-143126,2014-12-04,2014-12-08,Corinna Mitchell,United States,Seattle,Washington,Tables,"Bevis Oval Conference Table, Walnut",521.96,2,88.73
1499,CA-2012-109736,2012-10-10,2012-10-11,Denny Joy,United States,San Francisco,California,Paper,Xerox 1894,45.36,7,21.77
1500,CA-2012-142601,2012-04-18,2012-04-20,Deanra Eno,United States,Los Angeles,California,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.17,7,9.47
1501,CA-2012-142601,2012-04-18,2012-04-20,Deanra Eno,United States,Los Angeles,California,Paper,Xerox 19,61.96,2,27.88
1502,US-2014-135230,2014-09-02,2014-09-08,Christine Kargatis,United States,Seattle,Washington,Fasteners,Staples,7.58,1,2.96
1503,CA-2011-123323,2011-11-07,2011-11-12,Lena Hernandez,United States,San Francisco,California,Binders,Wilson Jones Legal Size Ring Binders,123.14,7,46.18
1504,US-2012-103996,2012-03-29,2012-03-31,Richard Bierner,United States,San Diego,California,Paper,Xerox 1880,212.64,6,99.94
1505,US-2012-103996,2012-03-29,2012-03-31,Richard Bierner,United States,San Diego,California,Paper,Tops Wirebound Message Log Books,9.87,3,4.54
1506,US-2012-103996,2012-03-29,2012-03-31,Richard Bierner,United States,San Diego,California,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,3,20.77
1507,US-2012-103996,2012-03-29,2012-03-31,Richard Bierner,United States,San Diego,California,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,19.92,3,9.56
1508,CA-2012-105725,2012-02-18,2012-02-24,Guy Thornton,United States,Long Beach,California,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,2,28.09
1509,CA-2012-105725,2012-02-18,2012-02-24,Guy Thornton,United States,Long Beach,California,Tables,Hon 61000 Series Interactive Training Tables,35.54,1,-0.89
1510,CA-2014-164364,2014-11-13,2014-11-17,Christine Sundaresam,United States,Seattle,Washington,Labels,Avery 483,9.96,2,4.58
1511,CA-2014-164364,2014-11-13,2014-11-17,Christine Sundaresam,United States,Seattle,Washington,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,3,2.3
1512,CA-2014-164364,2014-11-13,2014-11-17,Christine Sundaresam,United States,Seattle,Washington,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,8.1
1513,CA-2013-120005,2013-03-04,2013-03-04,Theresa Swint,United States,San Francisco,California,Supplies,"Elite 5"" Scissors",25.35,3,7.61
1514,CA-2013-120005,2013-03-04,2013-03-04,Theresa Swint,United States,San Francisco,California,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,3,12.0
1515,CA-2013-123526,2013-12-25,2013-12-26,Benjamin Venier,United States,Seattle,Washington,Paper,Xerox 1898,33.4,5,16.03
1516,CA-2013-127649,2013-10-08,2013-10-10,Dionis Lloyd,United States,Spokane,Washington,Machines,Okidata C331dn Printer,837.6,3,62.82
1517,CA-2011-112851,2011-09-17,2011-09-21,Nick Radford,United States,Chula Vista,California,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,3,85.98
1518,CA-2014-123701,2014-11-25,2014-11-28,Patrick Gardner,United States,San Francisco,California,Art,BIC Liqua Brite Liner,27.76,4,9.99
1519,US-2013-114888,2013-09-20,2013-09-25,Chuck Clark,United States,San Francisco,California,Binders,Cardinal Holdit Business Card Pockets,11.95,3,4.18
1520,US-2013-114888,2013-09-20,2013-09-25,Chuck Clark,United States,San Francisco,California,Supplies,Kleencut Forged Office Shears by Acme United Corporation,6.24,3,1.87
1521,US-2011-167262,2011-10-31,2011-11-03,Amy Cox,United States,Avondale,Arizona,Phones,Plantronics HL10 Handset Lifter,742.34,8,83.51
1522,CA-2014-108091,2014-11-17,2014-11-22,Eileen Kiefer,United States,Escondido,California,Art,Newell 328,23.36,4,6.07
1523,CA-2012-104346,2012-12-11,2012-12-16,Irene Maddox,United States,Colorado Springs,Colorado,Art,Newell 313,13.12,5,1.15
1524,CA-2012-104346,2012-12-11,2012-12-16,Irene Maddox,United States,Colorado Springs,Colorado,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",69.58,4,-143.79
1525,CA-2012-104346,2012-12-11,2012-12-16,Irene Maddox,United States,Colorado Springs,Colorado,Art,Newell 326,4.22,3,0.48
1526,CA-2012-104346,2012-12-11,2012-12-16,Irene Maddox,United States,Colorado Springs,Colorado,Accessories,Logitech Keyboard K120,58.08,4,-6.53
1527,CA-2012-104346,2012-12-11,2012-12-16,Irene Maddox,United States,Colorado Springs,Colorado,Furnishings,"Master Caster Door Stop, Large Neon Orange",52.42,9,15.07
1528,CA-2012-104346,2012-12-11,2012-12-16,Irene Maddox,United States,Colorado Springs,Colorado,Furnishings,DAX Wood Document Frame,54.92,5,10.98
1529,CA-2012-104346,2012-12-11,2012-12-16,Irene Maddox,United States,Colorado Springs,Colorado,Tables,Bevis Rectangular Conference Tables,364.95,5,-248.17
1530,CA-2012-104346,2012-12-11,2012-12-16,Irene Maddox,United States,Colorado Springs,Colorado,Paper,Xerox 1932,85.06,3,28.71
1531,CA-2012-104346,2012-12-11,2012-12-16,Irene Maddox,United States,Colorado Springs,Colorado,Paper,Avery Personal Creations Heavyweight Cards,27.7,3,9.69
1532,CA-2012-144722,2012-03-16,2012-03-23,Monica Federle,United States,Los Angeles,California,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",43.13,1,18.11
1533,CA-2012-137708,2012-11-22,2012-11-25,Nathan Gelder,United States,Los Angeles,California,Paper,Xerox 1887,37.94,2,18.21
1534,CA-2012-137708,2012-11-22,2012-11-25,Nathan Gelder,United States,Los Angeles,California,Paper,Xerox 1971,42.8,10,19.26
1535,CA-2012-137708,2012-11-22,2012-11-25,Nathan Gelder,United States,Los Angeles,California,Storage,"Personal Folder Holder, Ebony",33.63,3,10.09
1536,CA-2013-111696,2013-05-09,2013-05-11,Trudy Brown,United States,Los Angeles,California,Paper,Xerox 1920,17.94,3,8.07
1537,CA-2013-134222,2013-07-11,2013-07-12,Nick Zandusky,United States,Yuma,Arizona,Binders,GBC Standard Therm-A-Bind Covers,44.86,6,-35.88
1538,US-2014-136707,2014-11-13,2014-11-16,Jim Epp,United States,Los Angeles,California,Binders,Acco 3-Hole Punch,14.02,4,4.91
1539,CA-2014-167661,2014-10-06,2014-10-11,Mike Pelletier,United States,San Francisco,California,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",39.92,5,13.47
1540,CA-2014-167661,2014-10-06,2014-10-11,Mike Pelletier,United States,San Francisco,California,Paper,Xerox 1951,61.96,2,27.88
1541,CA-2014-167661,2014-10-06,2014-10-11,Mike Pelletier,United States,San Francisco,California,Binders,Avery Hole Reinforcements,19.94,4,7.23
1542,US-2011-128685,2011-04-04,2011-04-05,Mary Zewe,United States,Los Angeles,California,Binders,Avery Non-Stick Binders,7.18,2,2.25
1543,CA-2011-164469,2011-06-25,2011-06-27,Grace Kelly,United States,Salem,Oregon,Phones,Plantronics 81402,263.96,5,19.8
1544,CA-2011-164469,2011-06-25,2011-06-27,Grace Kelly,United States,Salem,Oregon,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",71.63,11,17.91
1545,CA-2011-164469,2011-06-25,2011-06-27,Grace Kelly,United States,Salem,Oregon,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.33,1,0.82
1546,CA-2011-107818,2011-09-08,2011-09-14,Marc Crier,United States,Pasco,Washington,Art,Prang Colored Pencils,5.88,2,2.65
1547,CA-2011-107818,2011-09-08,2011-09-14,Marc Crier,United States,Pasco,Washington,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,5,121.99
1548,CA-2011-107818,2011-09-08,2011-09-14,Marc Crier,United States,Pasco,Washington,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",303.84,8,91.15
1549,CA-2011-107818,2011-09-08,2011-09-14,Marc Crier,United States,Pasco,Washington,Storage,Carina Double Wide Media Storage Towers in Natural & Black,485.88,6,19.44
1550,CA-2011-113320,2011-12-12,2011-12-15,Logan Haushalter,United States,Oakland,California,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",12.54,3,4.51
1551,CA-2011-113320,2011-12-12,2011-12-15,Logan Haushalter,United States,Oakland,California,Storage,Woodgrain Magazine Files by Perma,8.94,3,0.63
1552,CA-2011-113320,2011-12-12,2011-12-15,Logan Haushalter,United States,Oakland,California,Furnishings,Longer-Life Soft White Bulbs,9.24,3,4.44
1553,CA-2012-137526,2012-01-13,2012-01-17,Philip Brown,United States,Los Angeles,California,Binders,Binding Machine Supplies,70.01,3,24.5
1554,CA-2012-137526,2012-01-13,2012-01-17,Philip Brown,United States,Los Angeles,California,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,38.02
1555,CA-2012-137526,2012-01-13,2012-01-17,Philip Brown,United States,Los Angeles,California,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",464.85,9,92.97
1556,CA-2014-122490,2014-11-14,2014-11-19,Ted Trevino,United States,Seattle,Washington,Chairs,Global Troy Executive Leather Low-Back Tilter,2404.7,6,150.29
1557,CA-2014-122490,2014-11-14,2014-11-19,Ted Trevino,United States,Seattle,Washington,Binders,GBC DocuBind P50 Personal Binding Machine,563.02,11,190.02
1558,CA-2014-122490,2014-11-14,2014-11-19,Ted Trevino,United States,Seattle,Washington,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,10.35
1559,CA-2014-122490,2014-11-14,2014-11-19,Ted Trevino,United States,Seattle,Washington,Labels,Avery File Folder Labels,8.64,3,4.23
1560,CA-2014-104080,2014-03-09,2014-03-16,Alan Hwang,United States,Anaheim,California,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2,5,64.2
1561,CA-2014-104080,2014-03-09,2014-03-16,Alan Hwang,United States,Anaheim,California,Art,Newell 323,3.36,2,0.87
1562,CA-2013-135776,2013-12-24,2013-12-31,Edward Hooks,United States,Seattle,Washington,Art,Newell 317,8.82,3,2.56
1563,CA-2013-135776,2013-12-24,2013-12-31,Edward Hooks,United States,Seattle,Washington,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,18.21
1564,CA-2013-135776,2013-12-24,2013-12-31,Edward Hooks,United States,Seattle,Washington,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",4.2,2,1.18
1565,CA-2013-135776,2013-12-24,2013-12-31,Edward Hooks,United States,Seattle,Washington,Storage,SAFCO Boltless Steel Shelving,227.28,2,2.27
1566,CA-2013-135776,2013-12-24,2013-12-31,Edward Hooks,United States,Seattle,Washington,Paper,Xerox 1911,47.9,1,22.99
1567,CA-2013-135776,2013-12-24,2013-12-31,Edward Hooks,United States,Seattle,Washington,Fasteners,Staples,61.96,2,30.36
1568,CA-2013-135776,2013-12-24,2013-12-31,Edward Hooks,United States,Seattle,Washington,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,55.9
1569,CA-2013-130484,2013-08-23,2013-08-28,Sheri Gordon,United States,Gresham,Oregon,Binders,GBC Imprintable Covers,26.35,8,-18.45
1570,CA-2014-120936,2014-12-18,2014-12-22,Christine Abelman,United States,Anaheim,California,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4,125.14
1571,CA-2014-120936,2014-12-18,2014-12-22,Christine Abelman,United States,Anaheim,California,Supplies,Fiskars Spring-Action Scissors,13.98,1,3.63
1572,CA-2012-161830,2012-09-24,2012-09-26,Max Engle,United States,Seattle,Washington,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",35.96,2,10.43
1573,CA-2012-161830,2012-09-24,2012-09-26,Max Engle,United States,Seattle,Washington,Binders,Avery Hole Reinforcements,14.95,3,5.42
1574,CA-2014-143651,2014-03-26,2014-03-31,Filia McAdams,United States,Seattle,Washington,Art,Newell 309,23.1,2,6.93
1575,CA-2012-106978,2012-09-28,2012-10-04,Zuschuss Carroll,United States,Aurora,Colorado,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",12.54,1,4.23
1576,CA-2012-106978,2012-09-28,2012-10-04,Zuschuss Carroll,United States,Aurora,Colorado,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2,-0.79
1577,CA-2012-106978,2012-09-28,2012-10-04,Zuschuss Carroll,United States,Aurora,Colorado,Fasteners,Staples,4.51,3,0.85
1578,CA-2012-155124,2012-03-15,2012-03-21,Karen Seio,United States,Lehi,Utah,Phones,"SmartStand Mobile Device Holder, Assorted Colors",16.78,3,1.68
1579,CA-2011-157147,2011-01-14,2011-01-19,Brian Dahlen,United States,San Francisco,California,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,238.65
1580,CA-2011-157147,2011-01-14,2011-01-19,Brian Dahlen,United States,San Francisco,California,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",334.0,3,3.93
1581,CA-2011-157147,2011-01-14,2011-01-19,Brian Dahlen,United States,San Francisco,California,Art,4009 Highlighters by Sanford,19.9,5,6.57
1582,CA-2013-151372,2013-09-06,2013-09-07,Joseph Holt,United States,Redondo Beach,California,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2,46.12
1583,CA-2013-151372,2013-09-06,2013-09-07,Joseph Holt,United States,Redondo Beach,California,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68,2,3.94
1584,CA-2013-151372,2013-09-06,2013-09-07,Joseph Holt,United States,Redondo Beach,California,Fasteners,Advantus Push Pins,4.36,2,1.79
1585,CA-2011-102085,2011-10-04,2011-10-09,Joy Daniels,United States,Seattle,Washington,Labels,Avery 519,29.24,4,13.74
1586,CA-2014-107125,2014-11-28,2014-12-03,Bill Donatelli,United States,Los Angeles,California,Binders,Premium Transparent Presentation Covers by GBC,117.49,7,41.12
1587,CA-2014-107125,2014-11-28,2014-12-03,Bill Donatelli,United States,Los Angeles,California,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,6.03
1588,CA-2014-117926,2014-12-09,2014-12-13,Alan Schoenberger,United States,San Francisco,California,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.48,1,20.84
1589,CA-2011-160262,2011-06-09,2011-06-13,Thomas Seio,United States,North Las Vegas,Nevada,Art,DIXON Oriole Pencils,18.06,7,4.7
1590,CA-2011-160262,2011-06-09,2011-06-13,Thomas Seio,United States,North Las Vegas,Nevada,Paper,Xerox 1909,79.14,3,36.4
1591,CA-2011-160262,2011-06-09,2011-06-13,Thomas Seio,United States,North Las Vegas,Nevada,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",37.4,2,14.21
1592,CA-2013-166226,2013-11-19,2013-11-23,Tracy Collins,United States,Los Angeles,California,Phones,Grandstream GXP2100 Mainstream Business Phone,61.19,1,6.12
1593,CA-2013-166226,2013-11-19,2013-11-23,Tracy Collins,United States,Los Angeles,California,Appliances,Fellowes Command Center 5-outlet power strip,67.84,1,18.32
1594,CA-2011-156587,2011-03-07,2011-03-08,Aaron Bergman,United States,Seattle,Washington,Chairs,"Global Push Button Manager's Chair, Indigo",48.71,1,5.48
1595,CA-2011-156587,2011-03-07,2011-03-08,Aaron Bergman,United States,Seattle,Washington,Art,Newell 330,17.94,3,4.66
1596,CA-2011-156587,2011-03-07,2011-03-08,Aaron Bergman,United States,Seattle,Washington,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3,4.86
1597,CA-2013-164896,2013-11-08,2013-11-13,Penelope Sewall,United States,Oceanside,California,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",12.9,2,6.32
1598,CA-2011-160066,2011-11-16,2011-11-22,Adam Hart,United States,Huntington Beach,California,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,2.4
1599,CA-2013-109925,2013-11-07,2013-11-11,Irene Maddox,United States,San Diego,California,Storage,Eldon Portable Mobile Manager,84.84,3,22.91
1600,CA-2013-149279,2013-04-25,2013-04-29,Craig Leslie,United States,Colorado Springs,Colorado,Paper,Xerox 226,15.55,3,5.44
1601,CA-2013-149279,2013-04-25,2013-04-29,Craig Leslie,United States,Colorado Springs,Colorado,Chairs,SAFCO Arco Folding Chair,1325.76,6,149.15
1602,CA-2013-149279,2013-04-25,2013-04-29,Craig Leslie,United States,Colorado Springs,Colorado,Binders,Wilson Jones Impact Binders,3.11,2,-2.18
1603,CA-2014-107321,2014-09-01,2014-09-05,Arthur Wiediger,United States,San Francisco,California,Binders,Acco Suede Grain Vinyl Round Ring Binder,6.67,3,2.17
1604,CA-2014-107321,2014-09-01,2014-09-05,Arthur Wiediger,United States,San Francisco,California,Phones,Aastra 6757i CT Wireless VoIP phone,689.41,4,77.56
1605,CA-2013-129238,2013-01-31,2013-02-04,Sample Company A,United States,Los Angeles,California,Phones,AT&T 1080 Phone,109.59,1,8.22
1606,CA-2013-129238,2013-01-31,2013-02-04,Sample Company A,United States,Los Angeles,California,Fasteners,Staples,56.7,5,27.78
1607,CA-2014-159688,2014-05-08,2014-05-13,Adam Bellavance,United States,Los Angeles,California,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1,28.8
1608,CA-2013-155033,2013-10-08,2013-10-13,Cindy Chapman,United States,Los Angeles,California,Paper,Astroparche Fine Business Paper,10.56,2,5.07
1609,US-2014-139647,2014-05-12,2014-05-14,Todd Sumrall,United States,Phoenix,Arizona,Bookcases,Bestar Classic Bookcase,209.98,7,-356.96
1610,CA-2011-127558,2011-11-15,2011-11-18,Shahid Shariari,United States,Los Angeles,California,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,3.24
1611,CA-2011-127558,2011-11-15,2011-11-18,Shahid Shariari,United States,Los Angeles,California,Accessories,Logitech P710e Mobile Speakerphone,772.47,3,146.77
1612,CA-2011-127558,2011-11-15,2011-11-18,Shahid Shariari,United States,Los Angeles,California,Supplies,Acme Box Cutter Scissors,20.46,2,5.32
1613,CA-2013-133795,2013-12-19,2013-12-25,Jeremy Ellison,United States,San Diego,California,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,21.79
1614,CA-2013-133795,2013-12-19,2013-12-25,Jeremy Ellison,United States,San Diego,California,Accessories,Logitech P710e Mobile Speakerphone,772.47,3,146.77
1615,CA-2013-133795,2013-12-19,2013-12-25,Jeremy Ellison,United States,San Diego,California,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,11.18
1616,CA-2014-139304,2014-01-30,2014-02-03,Vivek Gonzalez,United States,San Francisco,California,Art,Newell 339,8.34,3,2.17
1617,CA-2014-139304,2014-01-30,2014-02-03,Vivek Gonzalez,United States,San Francisco,California,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.57,1,2.23
1618,CA-2014-139304,2014-01-30,2014-02-03,Vivek Gonzalez,United States,San Francisco,California,Binders,Clear Mylar Reinforcing Strips,119.62,8,40.37
1619,CA-2011-169803,2011-04-06,2011-04-12,Scott Cohen,United States,Seattle,Washington,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,111.1
1620,CA-2011-169803,2011-04-06,2011-04-12,Scott Cohen,United States,Seattle,Washington,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9,2,2.03
1621,CA-2013-158694,2013-11-11,2013-11-14,Arianne Irving,United States,Los Angeles,California,Paper,Embossed Ink Jet Note Cards,67.71,3,32.5
1622,CA-2013-158694,2013-11-11,2013-11-14,Arianne Irving,United States,Los Angeles,California,Appliances,Belkin F9S820V06 8 Outlet Surge,129.92,4,38.98
1623,CA-2013-158694,2013-11-11,2013-11-14,Arianne Irving,United States,Los Angeles,California,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",467.46,9,191.66
1624,CA-2013-158694,2013-11-11,2013-11-14,Arianne Irving,United States,Los Angeles,California,Paper,Xerox 1933,61.4,5,28.86
1625,CA-2013-158694,2013-11-11,2013-11-14,Arianne Irving,United States,Los Angeles,California,Storage,Standard Rollaway File with Lock,720.76,4,187.4
1626,CA-2013-158694,2013-11-11,2013-11-14,Arianne Irving,United States,Los Angeles,California,Binders,Peel & Stick Add-On Corner Pockets,5.18,3,1.81
1627,CA-2013-158694,2013-11-11,2013-11-14,Arianne Irving,United States,Los Angeles,California,Art,Newell 338,14.7,5,3.97
